document_id,bid_id,tender_id,vendor_id,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_tag
D-003986,B-003986,T-01031,V-0035,True,False,False,41.9,0.021,0.85,False,none
D-003987,B-003987,T-01031,V-0030,True,False,False,75.1,0.258,0.99,False,none
D-003988,B-003988,T-01031,V-0376,True,False,False,29.6,0.25,0.86,False,none
D-003989,B-003989,T-01031,V-0125,True,False,False,53.0,0.086,0.97,False,none
D-003990,B-003990,T-01032,V-0205,True,False,False,35.0,0.163,1.0,False,none
D-003991,B-003991,T-01032,V-0218,True,False,False,53.5,0.191,1.0,False,none
D-003992,B-003992,T-01032,V-0039,True,False,False,14.7,0.096,0.85,False,none
D-003993,B-003993,T-01032,V-0159,True,False,False,71.2,0.269,0.87,False,none
D-003994,B-003994,T-01033,V-0210,True,False,False,38.0,0.046,0.88,False,none
D-003995,B-003995,T-01033,V-0204,True,False,False,44.0,0.162,0.89,False,none
D-003996,B-003996,T-01033,V-0343,True,False,False,45.9,0.333,0.91,False,none
D-003997,B-003997,T-01033,V-0333,True,False,False,34.0,0.216,0.92,False,none
D-003998,B-003998,T-01033,V-0439,True,False,False,26.6,0.28,0.86,False,none
D-003999,B-003999,T-01033,V-0400,True,False,False,53.9,0.392,0.96,False,none
D-004000,B-004000,T-01034,V-0373,True,False,False,53.9,0.371,0.89,False,none
D-004001,B-004001,T-01034,V-0092,True,False,False,30.2,0.184,0.87,False,none
D-004002,B-004002,T-01035,V-0319,True,False,False,49.5,0.221,0.87,False,none
D-004003,B-004003,T-01035,V-0273,True,False,False,40.2,0.082,0.88,False,none
D-004004,B-004004,T-01035,V-0216,True,False,False,47.0,0.12,0.97,False,none
D-004005,B-004005,T-01036,V-0094,True,False,False,69.9,0.384,0.95,False,bid_rigging
D-004006,B-004006,T-01036,V-0385,True,False,False,36.3,0.15,0.99,False,bid_rigging
D-004007,B-004007,T-01036,V-0496,True,False,True,45.2,0.263,0.99,False,bid_rigging
D-004008,B-004008,T-01037,V-0144,True,False,False,54.3,0.329,0.98,False,none
D-004009,B-004009,T-01037,V-0052,True,False,False,20.8,0.148,0.99,False,none
D-004010,B-004010,T-01037,V-0008,True,False,False,62.2,0.269,0.9,False,none
D-004011,B-004011,T-01037,V-0476,True,False,False,34.4,0.105,0.87,False,none
D-004012,B-004012,T-01038,V-0245,True,False,False,44.0,0.199,0.99,False,none
D-004013,B-004013,T-01038,V-0154,True,False,False,54.1,0.116,0.99,False,none
D-004014,B-004014,T-01038,V-0048,True,False,False,33.5,0.036,0.93,False,none
D-004015,B-004015,T-01038,V-0104,True,False,False,43.2,0.149,0.96,False,none
D-004016,B-004016,T-01038,V-0046,True,False,False,48.6,0.352,0.91,False,none
D-004017,B-004017,T-01039,V-0397,True,False,False,54.5,0.134,0.93,False,none
D-004018,B-004018,T-01039,V-0275,True,False,False,52.2,0.147,0.88,False,none
D-004019,B-004019,T-01039,V-0186,True,False,False,30.8,0.308,0.89,False,none
D-004020,B-004020,T-01039,V-0326,True,False,False,66.7,0.337,0.96,False,none
D-004021,B-004021,T-01039,V-0085,True,False,False,39.3,0.228,0.9,False,none
D-004022,B-004022,T-01039,V-0355,True,False,False,50.4,0.178,0.86,False,none
D-004023,B-004023,T-01040,V-0091,True,False,False,40.5,0.042,1.0,False,none
D-004024,B-004024,T-01040,V-0110,True,False,False,58.3,0.619,0.89,False,none
D-004025,B-004025,T-01040,V-0275,True,False,False,51.3,0.101,0.86,False,none
D-004026,B-004026,T-01040,V-0105,True,False,False,53.2,0.218,0.99,False,none
D-004027,B-004027,T-01040,V-0482,True,False,False,34.4,0.154,0.86,False,none
D-004028,B-004028,T-01040,V-0437,True,False,False,63.3,0.248,0.98,False,none
D-004029,B-004029,T-01041,V-0294,True,False,False,53.1,0.114,0.9,False,none
D-004030,B-004030,T-01041,V-0237,True,False,False,58.6,0.899,0.37,False,ai_generated_doc
D-004031,B-004031,T-01041,V-0381,True,False,False,51.6,0.65,0.93,False,none
D-004032,B-004032,T-01041,V-0430,True,False,False,27.4,0.221,0.97,False,none
D-004033,B-004033,T-01042,V-0185,True,False,False,50.8,0.211,0.91,False,price_inflation
D-004034,B-004034,T-01042,V-0100,True,False,False,54.9,0.033,0.96,False,none
D-004035,B-004035,T-01042,V-0434,True,False,False,47.9,0.634,0.95,False,none
D-004036,B-004036,T-01042,V-0027,True,False,False,51.5,0.143,0.98,False,none
D-004037,B-004037,T-01043,V-0163,True,False,False,22.5,0.166,0.99,False,none
D-004038,B-004038,T-01043,V-0233,True,False,False,50.5,0.142,0.91,False,none
D-004039,B-004039,T-01043,V-0208,True,False,False,25.3,0.093,1.0,False,none
D-004040,B-004040,T-01043,V-0379,True,False,False,75.2,0.178,0.92,False,none
D-004041,B-004041,T-01044,V-0136,True,False,False,55.5,0.185,0.86,False,none
D-004042,B-004042,T-01044,V-0174,True,False,False,64.2,0.205,0.9,False,none
D-004043,B-004043,T-01044,V-0078,True,False,False,31.5,0.258,0.95,False,none
D-004044,B-004044,T-01044,V-0028,True,False,False,22.6,0.206,0.94,False,none
D-004045,B-004045,T-01044,V-0213,True,False,False,42.1,0.184,0.95,False,none
D-004046,B-004046,T-01044,V-0157,True,False,False,59.1,0.173,0.93,False,none
D-004047,B-004047,T-01045,V-0207,True,False,False,38.6,0.349,0.93,False,none
D-004048,B-004048,T-01045,V-0274,True,False,False,46.4,0.204,0.92,True,none
D-004049,B-004049,T-01046,V-0475,True,False,False,40.7,0.156,0.94,False,none
D-004050,B-004050,T-01046,V-0326,True,False,False,33.7,0.229,0.87,False,none
D-004051,B-004051,T-01046,V-0205,True,False,False,50.3,0.251,0.95,False,none
D-004052,B-004052,T-01046,V-0087,True,False,False,31.7,0.227,0.88,False,none
D-004053,B-004053,T-01047,V-0338,True,False,False,33.7,0.276,0.99,False,none
D-004054,B-004054,T-01047,V-0409,True,False,False,39.8,0.112,0.98,False,none
D-004055,B-004055,T-01047,V-0324,True,False,False,40.2,0.203,1.0,False,none
D-004056,B-004056,T-01048,V-0094,True,False,False,15.5,0.137,0.89,False,bid_rigging
D-004057,B-004057,T-01048,V-0385,True,False,True,39.7,0.035,0.94,False,bid_rigging
D-004058,B-004058,T-01048,V-0496,True,False,False,41.7,0.185,0.88,False,bid_rigging
D-004059,B-004059,T-01049,V-0346,True,False,False,39.1,0.396,0.92,False,none
D-004060,B-004060,T-01049,V-0262,True,False,False,62.4,0.134,0.96,False,none
D-004061,B-004061,T-01049,V-0452,True,False,False,33.9,0.141,0.94,False,none
D-004062,B-004062,T-01049,V-0473,True,False,False,44.0,0.115,0.94,False,none
D-004063,B-004063,T-01050,V-0433,True,False,False,55.9,0.086,0.91,False,none
D-004064,B-004064,T-01050,V-0153,True,False,False,42.9,0.181,0.93,False,none
D-004065,B-004065,T-01050,V-0453,True,False,False,27.1,0.115,0.92,False,none
D-004066,B-004066,T-01050,V-0244,True,False,False,44.4,0.304,0.86,False,none
D-004067,B-004067,T-01051,V-0169,True,False,False,40.4,0.071,0.89,False,none
D-004068,B-004068,T-01051,V-0223,True,False,False,61.2,0.046,0.99,False,none
D-004069,B-004069,T-01051,V-0200,True,False,False,44.3,0.194,0.99,False,none
D-004070,B-004070,T-01051,V-0493,True,False,False,61.3,0.042,0.96,False,none
D-004071,B-004071,T-01051,V-0352,True,False,False,39.1,0.192,0.98,False,none
D-004072,B-004072,T-01051,V-0132,True,False,False,41.8,0.154,0.92,False,none
D-004073,B-004073,T-01052,V-0319,True,False,False,59.6,0.192,0.88,False,none
D-004074,B-004074,T-01052,V-0424,True,False,False,55.4,0.088,0.87,False,none
D-004075,B-004075,T-01052,V-0121,True,False,False,35.3,0.073,0.9,False,none
D-004076,B-004076,T-01052,V-0037,True,False,False,34.9,0.319,0.96,False,none
D-004077,B-004077,T-01052,V-0105,True,False,False,56.9,0.241,0.92,False,none
D-004078,B-004078,T-01052,V-0199,True,False,False,60.9,0.276,0.98,False,none
D-004079,B-004079,T-01053,V-0385,True,False,False,40.0,0.579,0.9,False,none
D-004080,B-004080,T-01053,V-0295,True,False,False,38.9,0.276,0.92,False,none
D-004081,B-004081,T-01054,V-0300,True,False,False,33.1,0.079,0.91,False,none
D-004082,B-004082,T-01054,V-0408,True,False,False,43.2,0.38,0.87,False,none
D-004083,B-004083,T-01054,V-0391,True,False,False,39.1,0.522,0.91,False,none
D-004084,B-004084,T-01054,V-0165,True,False,False,64.1,0.203,0.87,False,none
D-004085,B-004085,T-01054,V-0373,True,False,False,48.1,0.219,0.95,False,none
D-004086,B-004086,T-01054,V-0125,True,False,False,50.1,0.169,0.93,False,none
D-004087,B-004087,T-01055,V-0242,True,False,False,50.8,0.098,0.92,False,none
D-004088,B-004088,T-01055,V-0110,True,False,False,50.0,0.125,0.86,False,none
D-004089,B-004089,T-01055,V-0327,True,False,False,31.6,0.146,0.96,False,none
D-004090,B-004090,T-01055,V-0028,True,False,False,25.1,0.288,0.91,False,none
D-004091,B-004091,T-01055,V-0419,True,False,False,40.7,0.256,0.86,False,none
D-004092,B-004092,T-01056,V-0303,True,False,False,22.9,0.089,0.97,False,none
D-004093,B-004093,T-01056,V-0456,True,False,False,29.2,0.222,0.9,False,none
D-004094,B-004094,T-01056,V-0085,True,False,False,55.0,0.323,0.87,False,none
D-004095,B-004095,T-01057,V-0269,True,False,False,36.1,0.244,0.93,False,none
D-004096,B-004096,T-01057,V-0111,True,False,False,31.1,0.269,0.92,False,none
D-004097,B-004097,T-01058,V-0348,True,False,False,56.6,0.183,0.96,False,none
D-004098,B-004098,T-01058,V-0482,True,False,False,47.7,0.099,0.98,False,none
D-004099,B-004099,T-01058,V-0425,True,False,False,68.1,0.335,1.0,False,none
D-004100,B-004100,T-01058,V-0216,True,False,False,39.2,0.165,0.88,False,none
D-004101,B-004101,T-01059,V-0166,True,False,False,50.1,0.022,0.86,True,none
D-004102,B-004102,T-01059,V-0425,True,False,False,54.2,0.147,0.86,False,none
D-004103,B-004103,T-01059,V-0294,True,False,False,51.0,0.043,0.89,False,none
D-004104,B-004104,T-01059,V-0243,True,False,False,67.5,0.071,0.89,False,none
D-004105,B-004105,T-01059,V-0171,True,False,False,34.7,0.282,0.96,False,none
D-004106,B-004106,T-01059,V-0075,True,False,False,38.6,0.122,0.86,True,none
D-004107,B-004107,T-01060,V-0361,True,False,False,55.5,0.167,0.89,False,none
D-004108,B-004108,T-01060,V-0325,True,False,False,34.5,0.22,0.96,False,price_inflation
D-004109,B-004109,T-01061,V-0228,True,False,False,38.2,0.077,0.93,False,conflict_of_interest
D-004110,B-004110,T-01061,V-0317,True,False,False,28.2,0.259,0.89,False,none
D-004111,B-004111,T-01061,V-0253,True,False,False,27.1,0.205,0.97,False,none
D-004112,B-004112,T-01061,V-0217,True,False,False,85.3,0.082,1.0,False,none
D-004113,B-004113,T-01062,V-0467,True,False,False,43.4,0.12,0.9,False,none
D-004114,B-004114,T-01062,V-0414,True,False,False,34.3,0.245,0.87,False,none
D-004115,B-004115,T-01063,V-0490,False,False,False,57.0,0.081,0.9,True,shell_company
D-004116,B-004116,T-01063,V-0428,True,False,False,49.7,0.129,0.88,False,none
D-004117,B-004117,T-01064,V-0405,True,False,False,36.3,0.116,0.96,False,none
D-004118,B-004118,T-01064,V-0381,True,False,False,51.9,0.296,0.94,False,none
D-004119,B-004119,T-01064,V-0110,True,False,False,49.9,0.216,0.96,False,none
D-004120,B-004120,T-01064,V-0156,True,False,False,35.7,0.08,0.85,False,none
D-004121,B-004121,T-01064,V-0395,True,False,False,56.8,0.095,0.93,False,none
D-004122,B-004122,T-01064,V-0339,True,False,False,47.9,0.078,0.96,False,none
D-004123,B-004123,T-01065,V-0429,True,False,False,31.4,0.129,0.89,False,none
D-004124,B-004124,T-01065,V-0437,True,False,False,56.0,0.291,0.91,False,none
D-004125,B-004125,T-01066,V-0053,True,False,False,47.4,0.211,0.97,False,none
D-004126,B-004126,T-01066,V-0475,True,False,False,46.2,0.197,0.97,False,none
D-004127,B-004127,T-01066,V-0177,True,False,False,48.3,0.023,0.95,False,none
D-004128,B-004128,T-01066,V-0167,True,False,False,27.7,0.055,0.91,False,none
D-004129,B-004129,T-01066,V-0133,True,False,False,49.2,0.229,0.86,False,none
D-004130,B-004130,T-01067,V-0322,True,False,False,35.2,0.189,0.99,False,none
D-004131,B-004131,T-01067,V-0170,True,False,False,40.9,0.139,0.87,False,none
D-004132,B-004132,T-01068,V-0209,True,False,False,26.2,0.197,0.99,False,none
D-004133,B-004133,T-01068,V-0227,True,False,False,68.1,0.75,0.44,False,ai_generated_doc
D-004134,B-004134,T-01068,V-0378,True,False,False,53.2,0.256,0.97,False,none
D-004135,B-004135,T-01068,V-0320,True,False,False,45.8,0.334,0.93,False,none
D-004136,B-004136,T-01069,V-0045,True,False,False,58.2,0.166,0.9,False,none
D-004137,B-004137,T-01069,V-0468,True,False,False,36.5,0.047,0.89,False,none
D-004138,B-004138,T-01069,V-0081,True,False,False,50.9,0.15,0.92,False,none
D-004139,B-004139,T-01070,V-0228,True,False,False,52.9,0.108,0.93,False,none
D-004140,B-004140,T-01070,V-0287,True,False,False,46.0,0.508,0.99,False,none
D-004141,B-004141,T-01071,V-0233,True,False,False,43.8,0.146,0.96,False,none
D-004142,B-004142,T-01071,V-0247,True,False,False,34.3,0.172,0.97,False,none
D-004143,B-004143,T-01072,V-0399,True,False,False,33.0,0.207,0.88,False,none
D-004144,B-004144,T-01072,V-0084,True,False,False,63.8,0.294,0.94,False,none
D-004145,B-004145,T-01072,V-0173,True,False,False,42.9,0.429,1.0,False,none
D-004146,B-004146,T-01072,V-0105,True,False,False,57.3,0.171,0.99,False,none
D-004147,B-004147,T-01072,V-0344,True,False,False,46.6,0.153,0.96,False,none
D-004148,B-004148,T-01072,V-0051,True,False,False,52.0,0.288,0.87,False,none
D-004149,B-004149,T-01073,V-0166,True,False,False,41.3,0.175,0.96,False,none
D-004150,B-004150,T-01073,V-0155,True,False,False,60.0,0.271,0.88,False,none
D-004151,B-004151,T-01073,V-0371,True,False,False,39.0,0.22,0.98,False,none
D-004152,B-004152,T-01073,V-0313,True,False,False,30.6,0.518,0.96,False,none
D-004153,B-004153,T-01074,V-0089,True,False,False,61.0,0.168,0.86,False,none
D-004154,B-004154,T-01074,V-0486,True,False,False,44.1,0.041,0.95,False,none
D-004155,B-004155,T-01074,V-0072,True,False,False,37.0,0.138,0.87,False,none
D-004156,B-004156,T-01074,V-0371,True,False,False,37.1,0.213,0.97,False,none
D-004157,B-004157,T-01074,V-0001,True,False,False,47.0,0.275,0.87,False,none
D-004158,B-004158,T-01074,V-0424,True,False,False,51.2,0.266,0.88,False,none
D-004159,B-004159,T-01075,V-0142,True,False,False,51.0,0.166,0.96,False,conflict_of_interest
D-004160,B-004160,T-01075,V-0129,True,False,False,79.3,0.086,0.9,False,none
D-004161,B-004161,T-01075,V-0237,True,False,False,54.3,0.294,0.89,False,none
D-004162,B-004162,T-01075,V-0233,True,False,False,46.5,0.046,0.95,False,none
D-004163,B-004163,T-01076,V-0258,False,False,False,30.0,0.322,0.85,False,shell_company
D-004164,B-004164,T-01076,V-0332,True,False,False,38.1,0.259,0.89,False,none
D-004165,B-004165,T-01076,V-0495,True,False,False,40.7,0.447,0.93,False,none
D-004166,B-004166,T-01077,V-0178,True,False,False,25.5,0.055,0.9,False,none
D-004167,B-004167,T-01077,V-0282,True,False,False,48.2,0.417,0.98,False,none
D-004168,B-004168,T-01077,V-0009,True,False,False,74.1,0.382,0.92,False,none
D-004169,B-004169,T-01077,V-0427,True,False,False,50.2,0.14,1.0,False,none
D-004170,B-004170,T-01078,V-0321,True,False,False,47.7,0.219,0.91,False,none
D-004171,B-004171,T-01078,V-0327,True,False,False,37.9,0.289,0.86,True,none
D-004172,B-004172,T-01078,V-0060,True,False,False,40.2,0.046,0.99,False,none
D-004173,B-004173,T-01078,V-0397,True,False,False,44.9,0.109,0.89,False,none
D-004174,B-004174,T-01079,V-0324,True,False,False,56.3,0.436,0.99,False,none
D-004175,B-004175,T-01079,V-0366,True,False,False,43.8,0.378,0.95,False,none
D-004176,B-004176,T-01079,V-0049,True,False,False,24.0,0.08,0.91,False,none
D-004177,B-004177,T-01079,V-0130,True,False,False,35.3,0.062,0.9,False,none
D-004178,B-004178,T-01079,V-0373,True,False,False,55.2,0.112,0.99,False,none
D-004179,B-004179,T-01080,V-0062,True,False,False,58.3,0.146,0.95,False,none
D-004180,B-004180,T-01080,V-0236,True,False,False,46.7,0.114,0.95,False,none
D-004181,B-004181,T-01081,V-0337,True,False,False,47.7,0.117,0.98,False,none
D-004182,B-004182,T-01081,V-0433,True,False,False,46.4,0.552,1.0,False,none
D-004183,B-004183,T-01082,V-0017,True,False,False,40.3,0.245,0.96,False,none
D-004184,B-004184,T-01082,V-0250,True,False,False,29.2,0.062,0.93,False,none
D-004185,B-004185,T-01082,V-0278,True,False,False,47.0,0.16,0.99,False,none
D-004186,B-004186,T-01082,V-0221,True,False,False,46.6,0.324,0.9,False,none
D-004187,B-004187,T-01082,V-0358,True,False,False,36.3,0.056,0.87,False,none
D-004188,B-004188,T-01082,V-0305,True,False,False,46.5,0.065,0.99,False,none
D-004189,B-004189,T-01083,V-0101,True,False,False,56.6,0.209,0.99,False,none
D-004190,B-004190,T-01083,V-0404,True,False,False,34.8,0.018,0.91,False,none
D-004191,B-004191,T-01083,V-0219,True,False,False,50.0,0.263,0.87,False,none
D-004192,B-004192,T-01083,V-0249,True,False,False,38.4,0.362,0.93,False,none
D-004193,B-004193,T-01084,V-0495,True,False,False,23.7,0.203,0.96,False,none
D-004194,B-004194,T-01084,V-0109,True,False,False,47.9,0.27,0.96,False,none
D-004195,B-004195,T-01085,V-0239,True,False,False,63.1,0.168,0.97,False,none
D-004196,B-004196,T-01085,V-0466,True,False,False,53.7,0.115,0.87,False,none
D-004197,B-004197,T-01085,V-0438,True,False,False,54.9,0.23,0.93,True,none
D-004198,B-004198,T-01085,V-0158,True,False,False,20.6,0.244,0.85,False,none
D-004199,B-004199,T-01085,V-0084,True,False,False,36.3,0.235,1.0,False,none
D-004200,B-004200,T-01085,V-0252,True,False,False,47.1,0.234,0.98,False,none
D-004201,B-004201,T-01086,V-0340,True,False,False,44.2,0.057,0.96,False,none
D-004202,B-004202,T-01086,V-0026,True,False,False,33.9,0.092,0.98,False,none
D-004203,B-004203,T-01087,V-0199,True,False,False,43.7,0.141,0.89,False,none
D-004204,B-004204,T-01087,V-0422,True,False,False,55.6,0.165,0.94,False,none
D-004205,B-004205,T-01087,V-0012,True,False,False,58.3,0.42,0.93,False,none
D-004206,B-004206,T-01088,V-0072,True,False,False,51.7,0.32,0.99,False,none
D-004207,B-004207,T-01088,V-0453,True,False,False,47.6,0.111,0.99,False,none
D-004208,B-004208,T-01089,V-0038,True,False,False,45.9,0.083,0.91,False,none
D-004209,B-004209,T-01089,V-0135,True,False,False,31.8,0.145,0.92,False,none
D-004210,B-004210,T-01089,V-0320,True,False,False,62.5,0.14,0.93,False,none
D-004211,B-004211,T-01090,V-0431,True,False,False,53.2,0.058,0.92,False,none
D-004212,B-004212,T-01090,V-0170,True,False,False,34.4,0.573,0.88,False,none
D-004213,B-004213,T-01090,V-0414,True,False,False,50.2,0.065,0.94,False,none
D-004214,B-004214,T-01091,V-0092,True,False,False,41.2,0.208,0.98,False,none
D-004215,B-004215,T-01091,V-0191,True,False,False,52.4,0.206,0.93,False,none
D-004216,B-004216,T-01091,V-0351,True,False,False,43.1,0.321,0.95,False,none
D-004217,B-004217,T-01092,V-0043,True,False,False,43.6,0.115,0.97,False,none
D-004218,B-004218,T-01092,V-0109,True,False,False,42.8,0.165,0.92,False,none
D-004219,B-004219,T-01092,V-0195,True,False,False,65.6,0.042,0.95,False,none
D-004220,B-004220,T-01092,V-0471,True,False,False,59.2,0.074,1.0,False,none
D-004221,B-004221,T-01093,V-0428,True,False,False,51.1,0.346,0.89,False,none
D-004222,B-004222,T-01093,V-0487,True,False,False,46.8,0.234,0.92,False,none
D-004223,B-004223,T-01093,V-0369,True,False,False,49.5,0.022,0.86,False,none
D-004224,B-004224,T-01093,V-0219,True,False,False,35.3,0.465,0.96,False,none
D-004225,B-004225,T-01093,V-0262,True,False,False,24.1,0.108,0.89,False,none
D-004226,B-004226,T-01094,V-0136,True,False,False,72.9,0.096,0.94,False,none
D-004227,B-004227,T-01094,V-0499,True,False,False,45.8,0.174,0.88,False,none
D-004228,B-004228,T-01094,V-0030,True,False,False,29.7,0.252,0.94,False,none
D-004229,B-004229,T-01094,V-0460,True,False,False,37.1,0.283,0.96,True,none
D-004230,B-004230,T-01095,V-0023,True,False,False,64.1,0.051,0.94,False,none
D-004231,B-004231,T-01095,V-0374,True,False,False,38.4,0.064,0.99,False,none
D-004232,B-004232,T-01095,V-0293,True,False,False,47.7,0.321,0.96,False,none
D-004233,B-004233,T-01095,V-0005,True,False,False,23.7,0.151,0.9,False,none
D-004234,B-004234,T-01095,V-0215,True,False,False,50.6,0.347,0.95,True,none
D-004235,B-004235,T-01096,V-0075,True,False,False,43.1,0.091,0.93,False,none
D-004236,B-004236,T-01096,V-0021,True,False,False,48.1,0.318,0.93,False,none
D-004237,B-004237,T-01096,V-0144,True,False,False,22.3,0.109,1.0,False,none
D-004238,B-004238,T-01096,V-0279,True,False,False,40.3,0.213,0.99,False,none
D-004239,B-004239,T-01096,V-0268,True,False,False,57.2,0.227,0.89,False,none
D-004240,B-004240,T-01097,V-0219,True,False,False,65.9,0.33,0.92,False,none
