bid_id,tender_id,vendor_id,bid_amount,submission_day_offset,submission_hour,is_winner,bid_text_similarity_score,fraud_tag
B-003888,T-01006,V-0179,9303461.87,2,12,False,0.126,none
B-003889,T-01007,V-0028,13677388.39,10,9,True,0.004,none
B-003890,T-01007,V-0260,14451188.26,3,13,False,0.057,none
B-003891,T-01007,V-0465,12072792.05,9,12,False,0.027,none
B-003892,T-01007,V-0422,13146325.97,9,17,False,0.149,none
B-003893,T-01007,V-0091,11895755.86,0,18,False,0.144,none
B-003894,T-01007,V-0197,12992327.46,3,15,False,0.057,none
B-003895,T-01008,V-0339,610860.84,9,13,False,0.035,none
B-003896,T-01008,V-0479,643425.21,8,14,True,0.014,none
B-003897,T-01008,V-0216,621806.29,4,9,False,0.125,none
B-003898,T-01008,V-0307,643305.91,10,16,False,0.117,none
B-003899,T-01008,V-0088,646283.67,3,17,False,0.102,none
B-003900,T-01008,V-0396,700288.71,9,11,False,0.118,none
B-003901,T-01009,V-0334,4473967.18,0,14,False,0.064,none
B-003902,T-01009,V-0323,4302759.64,2,16,False,0.112,none
B-003903,T-01009,V-0439,4627568.79,4,14,True,0.029,none
B-003904,T-01009,V-0076,4340721.6,4,18,False,0.078,none
B-003905,T-01010,V-0131,26873532.47,1,16,False,0.057,none
B-003906,T-01010,V-0106,24259748.58,9,12,True,0.11,none
B-003907,T-01010,V-0241,23841647.23,8,14,False,0.116,none
B-003908,T-01011,V-0089,3764862.6,6,17,False,0.142,none
B-003909,T-01011,V-0145,4041434.68,8,13,True,0.052,none
B-003910,T-01011,V-0127,3837756.56,7,12,False,0.031,none
B-003911,T-01011,V-0372,3725261.82,0,17,False,0.129,none
B-003912,T-01012,V-0324,62874.76,9,12,False,0.132,none
B-003913,T-01012,V-0462,54226.5,7,18,False,0.13,none
B-003914,T-01012,V-0479,57284.95,3,17,True,0.064,none
B-003915,T-01012,V-0267,59400.24,9,14,False,0.043,none
B-003916,T-01012,V-0413,51567.85,3,13,False,0.09,none
B-003917,T-01012,V-0318,58810.16,7,14,False,0.049,none
B-003918,T-01013,V-0410,7145988.88,0,8,True,0.114,none
B-003919,T-01013,V-0281,8005568.91,9,13,False,0.041,none
B-003920,T-01014,V-0108,15395160.23,10,14,False,0.1,none
B-003921,T-01014,V-0478,17018022.65,8,14,False,0.064,none
B-003922,T-01014,V-0140,17422962.84,9,16,False,0.092,none
B-003923,T-01014,V-0145,17183372.91,4,15,False,0.002,none
B-003924,T-01014,V-0378,16585252.44,1,15,True,0.105,none
B-003925,T-01015,V-0446,34495428.35,9,8,False,0.013,none
B-003926,T-01015,V-0442,33771074.82,4,17,True,0.066,none
B-003927,T-01016,V-0493,3644292.51,4,15,True,0.031,price_inflation
B-003928,T-01016,V-0388,2403787.07,5,14,False,0.13,none
B-003929,T-01017,V-0039,1174923.06,0,18,False,0.014,none
B-003930,T-01017,V-0277,1034320.59,7,18,False,0.044,none
B-003931,T-01017,V-0372,1012453.44,9,18,False,0.027,none
B-003932,T-01017,V-0258,1122733.68,4,11,True,0.145,none
B-003933,T-01018,V-0294,2056675.64,5,8,False,0.097,none
B-003934,T-01018,V-0264,2036728.14,6,14,False,0.129,none
B-003935,T-01018,V-0167,1972769.77,9,11,True,0.073,none
B-003936,T-01018,V-0009,2097266.99,4,8,False,0.02,none
B-003937,T-01018,V-0452,2149128.58,4,10,False,0.119,none
B-003938,T-01019,V-0425,3450552.99,7,9,False,0.045,none
B-003939,T-01019,V-0359,3595069.05,0,10,False,0.05,none
B-003940,T-01019,V-0274,3508465.6,10,11,True,0.081,none
B-003941,T-01019,V-0300,3361999.65,7,14,False,0.112,none
B-003942,T-01019,V-0085,3360505.24,6,12,False,0.077,none
B-003943,T-01020,V-0389,376520.16,9,11,False,0.114,none
B-003944,T-01020,V-0387,393232.43,6,16,False,0.13,none
B-003945,T-01020,V-0127,368106.22,10,14,True,0.029,none
B-003946,T-01020,V-0264,355053.92,8,13,False,0.033,none
B-003947,T-01020,V-0331,343573.52,1,8,False,0.115,none
B-003948,T-01021,V-0224,2866806.77,9,13,False,0.013,none
B-003949,T-01021,V-0281,3264481.51,9,18,True,0.031,none
B-003950,T-01021,V-0295,3247852.77,4,18,False,0.138,none
B-003951,T-01022,V-0464,8680974.44,7,15,False,0.053,none
B-003952,T-01022,V-0444,8325548.98,6,15,False,0.007,none
B-003953,T-01022,V-0462,9098596.45,3,14,True,0.049,none
B-003954,T-01023,V-0382,1432571.94,4,11,False,0.126,none
B-003955,T-01023,V-0216,1422669.56,8,17,True,0.076,ai_generated_doc
B-003956,T-01023,V-0110,1526396.06,3,11,False,0.021,none
B-003957,T-01024,V-0100,1229613.89,1,15,False,0.214,none
B-003958,T-01024,V-0113,1765004.15,0,15,True,0.265,price_inflation
B-003959,T-01024,V-0189,1257416.84,7,12,False,0.084,none
B-003960,T-01025,V-0453,5326093.86,6,11,False,0.141,none
B-003961,T-01025,V-0219,5799833.48,7,16,True,0.047,none
B-003962,T-01025,V-0088,5472678.45,0,16,False,0.092,none
B-003963,T-01025,V-0345,5285205.82,8,17,False,0.073,none
B-003964,T-01025,V-0211,5680446.74,7,12,False,0.118,none
B-003965,T-01026,V-0313,39811683.18,4,16,False,0.107,none
B-003966,T-01026,V-0139,39688903.85,2,17,True,0.053,none
B-003967,T-01026,V-0350,39046150.22,3,15,False,0.112,none
B-003968,T-01026,V-0146,38768313.84,4,8,False,0.144,none
B-003969,T-01027,V-0199,318308.35,0,12,False,0.131,none
B-003970,T-01027,V-0238,298193.99,0,15,False,0.063,none
B-003971,T-01027,V-0214,290485.95,5,9,True,0.046,none
B-003972,T-01027,V-0285,280278.93,7,13,False,0.03,none
B-003973,T-01027,V-0243,295235.6,1,9,False,0.048,none
B-003974,T-01028,V-0333,5649323.04,9,17,True,0.009,none
B-003975,T-01028,V-0397,5487650.92,0,18,False,0.108,none
B-003976,T-01028,V-0106,5379241.91,9,12,False,0.111,none
B-003977,T-01029,V-0203,18770930.09,3,12,False,0.108,none
B-003978,T-01029,V-0182,15274377.42,5,11,True,0.079,none
B-003979,T-01029,V-0371,19100855.94,5,18,False,0.099,none
B-003980,T-01029,V-0259,18309675.28,5,11,False,0.051,none
B-003981,T-01030,V-0442,3862191.65,6,8,False,0.095,none
B-003982,T-01030,V-0346,3529403.75,10,8,True,0.129,none
B-003983,T-01030,V-0066,3273824.09,0,12,False,0.07,none
B-003984,T-01031,V-0377,305948.8,9,18,False,0.054,none
B-003985,T-01031,V-0040,287605.98,6,9,False,0.012,none
B-003986,T-01031,V-0035,315583.58,9,16,True,0.085,none
B-003987,T-01031,V-0030,312224.12,6,13,False,0.149,none
B-003988,T-01031,V-0376,324502.96,1,16,False,0.015,none
B-003989,T-01031,V-0125,292305.45,5,16,False,0.032,none
B-003990,T-01032,V-0205,28377572.3,7,15,False,0.064,none
B-003991,T-01032,V-0218,26000358.66,1,16,False,0.096,none
B-003992,T-01032,V-0039,29511757.11,10,14,True,0.077,none
B-003993,T-01032,V-0159,29201445.43,10,8,False,0.042,none
B-003994,T-01033,V-0210,34855312.85,8,10,False,0.106,none
B-003995,T-01033,V-0204,33851669.11,0,13,False,0.107,none
B-003996,T-01033,V-0343,34690744.46,5,14,False,0.051,none
B-003997,T-01033,V-0333,37106637.89,9,17,True,0.056,none
B-003998,T-01033,V-0439,33269382.27,8,18,False,0.093,none
B-003999,T-01033,V-0400,34129955.91,4,10,False,0.105,none
B-004000,T-01034,V-0373,7079980.92,7,14,True,0.136,none
B-004001,T-01034,V-0092,7178981.49,0,13,False,0.042,none
B-004002,T-01035,V-0319,2876475.86,2,9,True,0.038,none
B-004003,T-01035,V-0273,3049107.56,5,9,False,0.032,none
B-004004,T-01035,V-0216,2815719.83,1,16,False,0.058,none
B-004005,T-01036,V-0094,1274376.83,0,9,False,0.909,bid_rigging
B-004006,T-01036,V-0385,1168652.9,1,8,True,0.884,bid_rigging
B-004007,T-01036,V-0496,1289573.89,1,8,False,0.85,bid_rigging
B-004008,T-01037,V-0144,3711121.22,3,16,False,0.072,none
B-004009,T-01037,V-0052,3672505.48,3,13,True,0.149,none
B-004010,T-01037,V-0008,3643623.88,8,18,False,0.105,none
B-004011,T-01037,V-0476,3831029.91,6,14,False,0.047,none
B-004012,T-01038,V-0245,1593624.82,5,9,False,0.076,none
B-004013,T-01038,V-0154,1885488.79,3,8,True,0.021,none
B-004014,T-01038,V-0048,1681013.42,8,13,False,0.029,none
B-004015,T-01038,V-0104,1826759.16,6,13,False,0.08,none
B-004016,T-01038,V-0046,1617499.55,1,13,False,0.032,none
B-004017,T-01039,V-0397,912593.91,7,16,True,0.09,none
B-004018,T-01039,V-0275,912757.34,5,17,False,0.121,none
B-004019,T-01039,V-0186,897609.7,0,17,False,0.078,none
B-004020,T-01039,V-0326,825034.38,10,9,False,0.138,none
B-004021,T-01039,V-0085,890521.11,8,14,False,0.05,none
B-004022,T-01039,V-0355,815104.45,8,9,False,0.057,none
B-004023,T-01040,V-0091,340612.68,9,11,True,0.047,none
B-004024,T-01040,V-0110,367219.73,9,9,False,0.082,none
B-004025,T-01040,V-0275,362390.63,0,8,False,0.149,none
B-004026,T-01040,V-0105,346172.96,8,9,False,0.123,none
B-004027,T-01040,V-0482,325629.22,6,11,False,0.039,none
B-004028,T-01040,V-0437,359254.79,9,10,False,0.047,none
B-004029,T-01041,V-0294,8190573.97,0,17,False,0.147,none
B-004030,T-01041,V-0237,7208712.11,1,16,True,0.063,ai_generated_doc
B-004031,T-01041,V-0381,7623849.48,3,12,False,0.018,none
B-004032,T-01041,V-0430,7192525.88,6,9,False,0.039,none
B-004033,T-01042,V-0185,23905720.44,0,11,True,0.018,price_inflation
B-004034,T-01042,V-0100,17480145.73,0,15,False,0.132,none
B-004035,T-01042,V-0434,16902722.74,1,8,False,0.185,none
B-004036,T-01042,V-0027,19008687.39,6,13,False,0.184,none
B-004037,T-01043,V-0163,1032143.27,3,12,False,0.049,none
B-004038,T-01043,V-0233,887417.43,4,9,False,0.117,none
B-004039,T-01043,V-0208,1079355.28,2,17,False,0.089,none
B-004040,T-01043,V-0379,1029445.45,2,14,True,0.141,none
B-004041,T-01044,V-0136,546562.13,1,17,False,0.138,none
B-004042,T-01044,V-0174,476281.79,1,8,False,0.063,none
B-004043,T-01044,V-0078,412617.05,1,14,False,0.147,none
B-004044,T-01044,V-0028,518319.12,6,17,False,0.014,none
B-004045,T-01044,V-0213,518700.84,0,16,False,0.095,none
B-004046,T-01044,V-0157,458070.27,2,18,True,0.038,none
B-004047,T-01045,V-0207,946357.87,6,16,True,0.139,none
B-004048,T-01045,V-0274,1171587.03,2,18,False,0.013,none
B-004049,T-01046,V-0475,832786.62,9,17,False,0.117,none
B-004050,T-01046,V-0326,885548.58,2,8,False,0.079,none
B-004051,T-01046,V-0205,815223.43,10,12,False,0.074,none
B-004052,T-01046,V-0087,741944.82,1,8,True,0.002,none
B-004053,T-01047,V-0338,16459711.94,10,13,False,0.074,none
B-004054,T-01047,V-0409,16364577.73,2,16,False,0.094,none
B-004055,T-01047,V-0324,16230602.75,0,11,True,0.024,none
B-004056,T-01048,V-0094,902301.02,0,9,False,0.955,bid_rigging
B-004057,T-01048,V-0385,909905.79,0,8,False,0.929,bid_rigging
B-004058,T-01048,V-0496,780803.1,1,8,True,0.967,bid_rigging
B-004059,T-01049,V-0346,996970.58,2,18,True,0.142,none
B-004060,T-01049,V-0262,1019793.24,6,8,False,0.121,none
B-004061,T-01049,V-0452,994833.76,0,12,False,0.083,none
B-004062,T-01049,V-0473,927741.39,2,10,False,0.039,none
B-004063,T-01050,V-0433,1542881.73,7,14,False,0.104,none
B-004064,T-01050,V-0153,1323805.87,9,13,False,0.006,none
B-004065,T-01050,V-0453,1314722.31,9,8,True,0.039,none
B-004066,T-01050,V-0244,1565638.44,1,18,False,0.075,none
B-004067,T-01051,V-0169,691652.42,0,9,False,0.135,none
B-004068,T-01051,V-0223,668921.16,5,18,True,0.126,none
B-004069,T-01051,V-0200,615032.46,6,10,False,0.033,none
B-004070,T-01051,V-0493,642722.32,8,15,False,0.08,none
B-004071,T-01051,V-0352,660650.85,8,15,False,0.109,none
B-004072,T-01051,V-0132,606959.73,6,13,False,0.064,none
B-004073,T-01052,V-0319,4673585.74,0,14,False,0.097,none
B-004074,T-01052,V-0424,5081846.87,2,17,False,0.003,none
B-004075,T-01052,V-0121,5309244.82,1,9,False,0.12,none
B-004076,T-01052,V-0037,4767362.95,3,16,False,0.057,none
B-004077,T-01052,V-0105,5112409.56,4,15,False,0.125,none
B-004078,T-01052,V-0199,4328800.77,4,18,True,0.113,none
B-004079,T-01053,V-0385,907672.14,3,16,True,0.003,none
B-004080,T-01053,V-0295,831008.28,5,9,False,0.114,none
B-004081,T-01054,V-0300,35735691.33,2,17,False,0.043,none
B-004082,T-01054,V-0408,34567033.52,1,17,False,0.107,none
B-004083,T-01054,V-0391,37868522.32,1,12,False,0.069,none
B-004084,T-01054,V-0165,33247666.12,9,8,False,0.144,none
B-004085,T-01054,V-0373,36409941.86,3,12,True,0.066,none
B-004086,T-01054,V-0125,34500179.05,8,11,False,0.088,none
B-004087,T-01055,V-0242,31429260.26,5,11,False,0.019,none
B-004088,T-01055,V-0110,31380620.2,6,15,False,0.001,none
B-004089,T-01055,V-0327,30120623.03,8,12,False,0.13,none
B-004090,T-01055,V-0028,31703806.23,8,14,False,0.122,none
B-004091,T-01055,V-0419,31611376.27,8,14,True,0.125,none
B-004092,T-01056,V-0303,14819838.16,10,18,False,0.08,none
B-004093,T-01056,V-0456,14682459.31,2,10,True,0.079,none
B-004094,T-01056,V-0085,15307835.21,2,16,False,0.135,none
B-004095,T-01057,V-0269,6317749.53,3,13,True,0.031,none
B-004096,T-01057,V-0111,5608713.32,6,16,False,0.077,none
B-004097,T-01058,V-0348,5565028.77,6,18,False,0.074,none
B-004098,T-01058,V-0482,4912821.53,0,17,False,0.142,none
B-004099,T-01058,V-0425,5475877.36,4,13,False,0.12,none
B-004100,T-01058,V-0216,5485995.69,3,15,True,0.146,none
B-004101,T-01059,V-0166,9472374.78,3,13,True,0.095,none
B-004102,T-01059,V-0425,10759056.87,1,15,False,0.048,none
B-004103,T-01059,V-0294,10398610.99,5,18,False,0.118,none
B-004104,T-01059,V-0243,10212269.21,5,17,False,0.094,none
B-004105,T-01059,V-0171,11566563.67,8,17,False,0.073,none
B-004106,T-01059,V-0075,10279730.51,8,15,False,0.145,none
B-004107,T-01060,V-0361,9694828.12,6,18,False,0.266,none
B-004108,T-01060,V-0325,13936770.6,6,15,True,0.097,price_inflation
B-004109,T-01061,V-0228,3087690.85,3,12,True,0.123,conflict_of_interest
B-004110,T-01061,V-0317,2812696.27,5,9,False,0.154,none
B-004111,T-01061,V-0253,2990591.93,6,12,False,0.177,none
B-004112,T-01061,V-0217,2920253.81,7,16,False,0.12,none
B-004113,T-01062,V-0467,3880372.64,9,11,True,0.053,none
B-004114,T-01062,V-0414,4096180.02,8,10,False,0.009,none
B-004115,T-01063,V-0490,3680545.05,5,17,True,0.095,shell_company
B-004116,T-01063,V-0428,4201186.77,2,12,False,0.029,none
B-004117,T-01064,V-0405,3406729.43,2,15,False,0.057,none
B-004118,T-01064,V-0381,3244319.59,8,8,False,0.085,none
B-004119,T-01064,V-0110,3501120.04,8,12,False,0.065,none
B-004120,T-01064,V-0156,3376374.4,0,9,False,0.121,none
B-004121,T-01064,V-0395,2844485.82,8,8,True,0.041,none
B-004122,T-01064,V-0339,3168180.08,3,11,False,0.136,none
B-004123,T-01065,V-0429,658618.86,3,15,False,0.112,none
B-004124,T-01065,V-0437,701199.64,5,16,True,0.06,none
B-004125,T-01066,V-0053,27868325.51,6,8,False,0.052,none
B-004126,T-01066,V-0475,38136622.95,9,10,False,0.134,none
B-004127,T-01066,V-0177,34131607.53,0,17,True,0.134,none
B-004128,T-01066,V-0167,33373170.35,7,12,False,0.14,none
B-004129,T-01066,V-0133,35422712.77,6,18,False,0.105,none
B-004130,T-01067,V-0322,255844.47,6,12,True,0.094,none
B-004131,T-01067,V-0170,236021.8,1,9,False,0.09,none
B-004132,T-01068,V-0209,3011770.36,5,8,False,0.034,none
B-004133,T-01068,V-0227,2708950.37,5,13,True,0.145,ai_generated_doc
B-004134,T-01068,V-0378,3031509.62,3,16,False,0.049,none
B-004135,T-01068,V-0320,2681146.42,7,15,False,0.068,none
B-004136,T-01069,V-0045,444682.9,2,14,False,0.039,none
B-004137,T-01069,V-0468,424030.3,9,13,True,0.06,none
B-004138,T-01069,V-0081,417158.52,10,16,False,0.04,none
B-004139,T-01070,V-0228,696252.55,7,13,True,0.012,none
B-004140,T-01070,V-0287,681187.96,9,17,False,0.141,none
B-004141,T-01071,V-0233,9391315.49,5,9,False,0.023,none
B-004142,T-01071,V-0247,9001348.87,10,12,True,0.045,none
B-004143,T-01072,V-0399,2092061.7,4,17,False,0.081,none
B-004144,T-01072,V-0084,1889196.15,8,18,False,0.114,none
B-004145,T-01072,V-0173,2125703.06,8,18,False,0.05,none
B-004146,T-01072,V-0105,2097047.71,9,15,True,0.041,none
B-004147,T-01072,V-0344,2120157.13,7,14,False,0.053,none
B-004148,T-01072,V-0051,2035789.31,5,17,False,0.135,none
B-004149,T-01073,V-0166,4997264.18,10,11,False,0.096,none
B-004150,T-01073,V-0155,4562740.72,4,11,False,0.148,none
B-004151,T-01073,V-0371,3903478.27,6,16,True,0.071,none
B-004152,T-01073,V-0313,4277424.17,7,9,False,0.05,none
B-004153,T-01074,V-0089,591031.85,4,17,False,0.129,none
B-004154,T-01074,V-0486,576071.78,0,15,False,0.061,none
B-004155,T-01074,V-0072,564088.49,3,12,False,0.13,none
B-004156,T-01074,V-0371,629316.79,5,11,False,0.054,none
B-004157,T-01074,V-0001,588331.35,7,15,True,0.019,none
B-004158,T-01074,V-0424,649029.66,0,18,False,0.007,none
B-004159,T-01075,V-0142,3390214.71,4,17,True,0.192,conflict_of_interest
B-004160,T-01075,V-0129,2736172.82,1,18,False,0.052,none
B-004161,T-01075,V-0237,2859446.29,2,10,False,0.07,none
B-004162,T-01075,V-0233,2788155.81,8,13,False,0.08,none
B-004163,T-01076,V-0258,1575233.93,7,12,True,0.019,shell_company
B-004164,T-01076,V-0332,1648599.83,5,15,False,0.043,none
B-004165,T-01076,V-0495,1682946.12,2,11,False,0.172,none
B-004166,T-01077,V-0178,10551810.56,7,17,False,0.045,none
B-004167,T-01077,V-0282,10778932.91,7,13,False,0.139,none
B-004168,T-01077,V-0009,9448756.76,1,18,True,0.061,none
B-004169,T-01077,V-0427,10242065.67,0,10,False,0.118,none
B-004170,T-01078,V-0321,2127767.09,6,10,False,0.036,none
B-004171,T-01078,V-0327,1991652.89,10,18,True,0.045,none
B-004172,T-01078,V-0060,1955049.28,0,12,False,0.003,none
B-004173,T-01078,V-0397,2247944.87,1,12,False,0.06,none
B-004174,T-01079,V-0324,2794330.47,10,17,False,0.073,none
B-004175,T-01079,V-0366,2861892.59,3,12,False,0.019,none
B-004176,T-01079,V-0049,2620729.05,5,13,False,0.086,none
B-004177,T-01079,V-0130,2555029.92,0,16,True,0.107,none
B-004178,T-01079,V-0373,2662513.96,7,12,False,0.056,none
B-004179,T-01080,V-0062,1237276.38,3,17,True,0.124,none
B-004180,T-01080,V-0236,1166955.97,1,8,False,0.012,none
B-004181,T-01081,V-0337,27375906.16,1,15,True,0.112,none
B-004182,T-01081,V-0433,24616985.56,6,15,False,0.086,none
B-004183,T-01082,V-0017,884535.16,8,13,False,0.047,none
B-004184,T-01082,V-0250,986432.94,1,14,True,0.136,none
B-004185,T-01082,V-0278,982614.06,2,9,False,0.112,none
B-004186,T-01082,V-0221,925964.91,5,17,False,0.122,none
B-004187,T-01082,V-0358,890354.63,3,18,False,0.082,none
B-004188,T-01082,V-0305,889806.2,9,14,False,0.067,none
B-004189,T-01083,V-0101,2797355.08,5,18,False,0.119,none
B-004190,T-01083,V-0404,2972095.23,8,17,True,0.061,none
B-004191,T-01083,V-0219,3020807.33,7,8,False,0.068,none
B-004192,T-01083,V-0249,2776192.41,2,16,False,0.081,none
B-004193,T-01084,V-0495,1882962.79,5,9,True,0.113,none
B-004194,T-01084,V-0109,2055482.15,9,8,False,0.011,none
B-004195,T-01085,V-0239,1654340.38,4,17,False,0.034,none
B-004196,T-01085,V-0466,1686217.97,6,18,False,0.138,none
B-004197,T-01085,V-0438,1878719.31,5,15,False,0.107,none
B-004198,T-01085,V-0158,1826701.35,9,14,False,0.066,none
B-004199,T-01085,V-0084,1756829.61,1,12,False,0.078,none
B-004200,T-01085,V-0252,1607520.1,0,11,True,0.106,none
B-004201,T-01086,V-0340,2725732.18,10,11,False,0.121,none
B-004202,T-01086,V-0026,2863207.0,10,14,True,0.127,none
B-004203,T-01087,V-0199,12218631.58,2,13,False,0.027,none
B-004204,T-01087,V-0422,13513730.22,10,14,False,0.036,none
B-004205,T-01087,V-0012,13469952.34,7,17,True,0.142,none
B-004206,T-01088,V-0072,355333.24,6,17,False,0.016,none
B-004207,T-01088,V-0453,328999.03,2,18,True,0.019,none
B-004208,T-01089,V-0038,774746.08,2,13,False,0.13,none
B-004209,T-01089,V-0135,811871.06,6,9,False,0.138,none
B-004210,T-01089,V-0320,768459.87,9,15,True,0.118,none
B-004211,T-01090,V-0431,15952792.63,4,14,False,0.147,none
B-004212,T-01090,V-0170,16004790.8,5,15,False,0.145,none
B-004213,T-01090,V-0414,16682850.51,10,18,True,0.041,none
B-004214,T-01091,V-0092,2290836.66,4,12,False,0.139,none
B-004215,T-01091,V-0191,2461769.58,1,16,True,0.015,none
B-004216,T-01091,V-0351,2646484.31,8,18,False,0.128,none
B-004217,T-01092,V-0043,774072.65,3,16,False,0.145,none
B-004218,T-01092,V-0109,973306.36,10,13,False,0.022,none
B-004219,T-01092,V-0195,951268.9,3,16,False,0.124,none
B-004220,T-01092,V-0471,866664.03,10,16,True,0.015,none
B-004221,T-01093,V-0428,850579.92,1,16,False,0.117,none
B-004222,T-01093,V-0487,823879.26,4,15,False,0.141,none
B-004223,T-01093,V-0369,884514.02,4,14,True,0.101,none
B-004224,T-01093,V-0219,872291.25,2,8,False,0.142,none
B-004225,T-01093,V-0262,754527.4,4,18,False,0.078,none
B-004226,T-01094,V-0136,2679664.59,1,10,True,0.066,none
B-004227,T-01094,V-0499,2556522.78,8,11,False,0.137,none
B-004228,T-01094,V-0030,2601322.85,0,11,False,0.0,none
B-004229,T-01094,V-0460,2475367.77,7,14,False,0.138,none
B-004230,T-01095,V-0023,1716198.79,6,9,False,0.146,none
B-004231,T-01095,V-0374,1650208.52,3,15,False,0.057,none
B-004232,T-01095,V-0293,1484333.97,9,13,False,0.0,none
B-004233,T-01095,V-0005,1428896.91,6,18,True,0.072,none
B-004234,T-01095,V-0215,1517334.79,1,18,False,0.062,none
B-004235,T-01096,V-0075,21046399.9,6,16,False,0.007,none
B-004236,T-01096,V-0021,20807278.93,4,9,False,0.075,none
B-004237,T-01096,V-0144,22053887.63,9,11,False,0.007,none
B-004238,T-01096,V-0279,21483811.51,10,10,False,0.058,none
B-004239,T-01096,V-0268,21704905.81,4,18,True,0.049,none
B-004240,T-01097,V-0219,3043787.64,6,8,True,0.048,none
B-004241,T-01097,V-0239,2736399.41,10,11,False,0.091,none
B-004242,T-01097,V-0152,2950190.61,0,14,False,0.118,none
B-004243,T-01097,V-0055,3175120.6,4,17,False,0.005,none
B-004244,T-01097,V-0301,2976014.56,9,15,False,0.097,none
B-004245,T-01097,V-0313,3075353.89,3,12,False,0.02,none
B-004246,T-01098,V-0361,37577227.48,10,8,False,0.019,none
B-004247,T-01098,V-0492,35942781.09,1,13,True,0.084,none
B-004248,T-01099,V-0279,438829.57,0,15,True,0.055,shell_company
B-004249,T-01099,V-0072,440407.26,5,11,False,0.013,none
B-004250,T-01099,V-0297,450222.44,6,10,False,0.156,none
B-004251,T-01099,V-0200,457107.15,2,14,False,0.159,none
B-004252,T-01100,V-0216,5884222.93,8,15,True,0.073,ai_generated_doc
B-004253,T-01100,V-0292,5649957.48,0,10,False,0.173,none
B-004254,T-01101,V-0101,113523.05,3,16,False,0.124,none
B-004255,T-01101,V-0395,116490.2,3,18,False,0.126,none
B-004256,T-01101,V-0188,109870.02,10,9,True,0.001,none
B-004257,T-01102,V-0453,3882037.09,7,12,True,0.051,none
B-004258,T-01102,V-0411,3715766.09,4,14,False,0.086,none
