bid_id,tender_id,vendor_id,contract_id,category,department_id,estimated_value,submission_deadline_days,is_emergency_procurement,is_split_tender,num_bidders,bid_amount,price_ratio_to_estimate,price_zscore_in_category,submission_day_offset,submission_hour,bid_text_similarity_score,is_winner,vendor_age_days,employee_count,shared_address_count,shared_bank_account_count,award_amount,award_to_bid_ratio,change_order_count,change_order_value_ratio,reported_completion_pct,actual_completion_pct,completion_mismatch,delivery_confirmed,inspection_mismatch_flag,invoice_count,duplicate_invoice_flag,intermediary_flag,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_category,is_anomaly
B-003839,T-00990,V-0490,,Construction,DEPT-011,27224572.05,17,False,False,3,30166460.94,1.108,0.727,1,14,0.119,False,792,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.4,0.167,0.96,False,none,0
B-003840,T-00990,V-0187,,Construction,DEPT-011,27224572.05,17,False,False,3,29497726.15,1.083,0.669,3,15,0.183,False,957,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.6,0.079,0.95,False,none,0
B-003841,T-00991,V-0293,C-00991,IT Services,DEPT-024,3954657.74,18,False,False,2,3888802.19,0.983,-0.022,8,17,0.097,True,6687,33,0,0,3888802.19,1.0,0,0.0,100,100,0,True,False,1,False,False,True,False,False,47.0,0.254,0.99,False,none,0
B-003842,T-00991,V-0429,,IT Services,DEPT-024,3954657.74,18,False,False,2,4261050.5,1.077,0.139,9,8,0.059,False,6474,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,28.5,0.066,0.88,False,none,0
B-003843,T-00992,V-0357,C-00992,Consulting,DEPT-016,4252018.16,12,False,False,3,4359623.15,1.025,1.33,10,8,0.075,True,1943,10,1,0,4359623.15,1.0,1,0.03,93,93,0,True,False,3,False,False,True,False,False,38.0,0.037,0.98,False,none,0
B-003844,T-00992,V-0024,,Consulting,DEPT-016,4252018.16,12,False,False,3,4586275.75,1.079,1.487,6,15,0.052,False,5897,9,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.3,0.328,0.98,False,none,0
B-003845,T-00992,V-0058,,Consulting,DEPT-016,4252018.16,12,False,False,3,4196922.08,0.987,1.217,10,10,0.017,False,4735,1,0,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.4,0.167,0.94,False,none,0
B-003846,T-00993,V-0215,C-00993,Road Maintenance,DEPT-023,20336083.67,30,False,False,3,21479960.91,1.056,1.306,1,15,0.092,True,6204,1,0,0,21479960.91,1.0,0,0.0,91,91,0,True,False,3,False,False,True,False,False,41.8,0.122,0.95,True,none,0
B-003847,T-00993,V-0471,,Road Maintenance,DEPT-023,20336083.67,30,False,False,3,22331134.49,1.098,1.433,8,13,0.04,False,2152,20,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.9,0.19,0.91,False,none,0
B-003848,T-00993,V-0061,,Road Maintenance,DEPT-023,20336083.67,30,False,False,3,21936566.13,1.079,1.374,0,8,0.047,False,5268,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.4,0.177,0.92,False,none,0
B-003849,T-00994,V-0124,C-00994,Consulting,DEPT-015,3009700.95,23,False,False,2,2812479.77,0.934,0.257,9,13,0.112,True,1887,33,0,0,2812479.77,1.0,1,0.03,100,100,0,True,False,4,False,False,True,False,False,38.7,0.263,0.95,False,none,0
B-003850,T-00994,V-0243,,Consulting,DEPT-015,3009700.95,23,False,False,2,2963891.6,0.985,0.362,5,16,0.116,False,2742,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,27.1,0.331,0.89,False,none,0
B-003851,T-00995,V-0355,,Security Services,DEPT-007,3525776.61,15,False,False,4,3452758.19,0.979,1.266,10,17,0.138,False,1877,2,2,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,80.3,0.402,0.97,False,none,0
B-003852,T-00995,V-0215,C-00995,Security Services,DEPT-007,3525776.61,15,False,False,4,3629276.74,1.029,1.426,8,9,0.023,True,5587,1,0,0,3629276.74,1.0,0,0.0,98,98,0,True,False,3,False,False,True,False,False,44.5,0.028,0.91,False,none,0
B-003853,T-00995,V-0462,,Security Services,DEPT-007,3525776.61,15,False,False,4,3670972.37,1.041,1.463,4,11,0.091,False,1430,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.8,0.244,0.98,False,none,0
B-003854,T-00995,V-0495,,Security Services,DEPT-007,3525776.61,15,False,False,4,3348311.72,0.95,1.172,2,10,0.137,False,1106,49,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.9,0.048,0.95,False,none,0
B-003855,T-00996,V-0054,C-00996,Office Equipment,DEPT-022,348469.75,22,False,False,4,349888.13,1.004,-1.025,9,10,0.048,True,1251,22,0,0,349888.13,1.0,1,0.03,98,98,0,True,False,4,False,False,True,False,False,42.6,0.205,0.94,False,none,0
B-003856,T-00996,V-0224,,Office Equipment,DEPT-022,348469.75,22,False,False,4,306236.74,0.879,-1.124,1,18,0.111,False,185,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.0,0.092,0.87,False,none,0
B-003857,T-00996,V-0414,,Office Equipment,DEPT-022,348469.75,22,False,False,4,378618.2,1.087,-0.959,4,15,0.13,False,5622,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.4,0.108,0.92,False,none,0
B-003858,T-00996,V-0139,,Office Equipment,DEPT-022,348469.75,22,False,False,4,337756.93,0.969,-1.053,2,9,0.123,False,5210,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.2,0.146,0.99,False,none,0
B-003859,T-00997,V-0207,C-00997,IT Services,DEPT-019,1161781.07,19,False,False,3,1165675.17,1.003,-1.199,8,14,0.035,True,6415,22,0,0,1165675.17,1.0,0,0.0,92,92,0,True,False,3,False,False,True,False,False,54.6,0.033,0.97,False,none,0
B-003860,T-00997,V-0415,,IT Services,DEPT-019,1161781.07,19,False,False,3,1140196.36,0.981,-1.21,9,12,0.054,False,1679,40,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.5,0.261,0.91,True,none,0
B-003861,T-00997,V-0019,,IT Services,DEPT-019,1161781.07,19,False,False,3,1241667.06,1.069,-1.167,1,11,0.108,False,6429,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.7,0.113,0.92,False,none,0
B-003862,T-00998,V-0119,,Medical Supplies,DEPT-007,1728035.23,23,False,False,4,1433836.56,0.83,-0.977,0,17,0.036,False,763,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.3,0.164,0.92,True,none,0
B-003863,T-00998,V-0048,C-00998,Medical Supplies,DEPT-007,1728035.23,23,False,False,4,1726313.03,0.999,-0.801,7,17,0.06,True,2484,11,0,0,1726313.03,1.0,0,0.0,99,99,0,True,False,1,False,False,True,False,False,35.6,0.237,0.86,False,none,0
B-003864,T-00998,V-0160,,Medical Supplies,DEPT-007,1728035.23,23,False,False,4,1717063.72,0.994,-0.806,10,13,0.116,False,3950,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.7,0.149,0.91,False,none,0
B-003865,T-00998,V-0199,,Medical Supplies,DEPT-007,1728035.23,23,False,False,4,1681001.25,0.973,-0.828,9,8,0.098,False,4674,34,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.7,0.57,0.91,False,none,0
B-003866,T-00999,V-0185,,Catering,DEPT-014,208465.03,20,False,False,4,230056.5,1.104,-1.47,2,18,0.042,False,1058,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.0,0.106,0.94,False,none,0
B-003867,T-00999,V-0451,,Catering,DEPT-014,208465.03,20,False,False,4,197366.4,0.947,-1.527,0,16,0.148,False,4153,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,31.6,0.088,1.0,False,none,0
B-003868,T-00999,V-0403,,Catering,DEPT-014,208465.03,20,False,False,4,218118.58,1.046,-1.491,9,17,0.13,False,3359,31,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.9,0.15,0.97,False,none,0
B-003869,T-00999,V-0296,C-00999,Catering,DEPT-014,208465.03,20,False,False,4,212921.0,1.021,-1.5,1,15,0.073,True,0,7,0,0,212921.0,1.0,0,0.0,90,90,0,True,False,3,False,False,True,False,False,35.7,0.066,0.96,False,none,0
B-003870,T-01000,V-0168,C-01000,IT Services,DEPT-020,4390005.37,23,False,False,3,4722289.95,1.076,0.339,6,14,0.076,True,6050,6,0,0,4722289.95,1.0,0,0.0,100,100,0,True,False,2,False,False,True,False,False,57.2,0.164,0.86,True,none,0
B-003871,T-01000,V-0333,,IT Services,DEPT-020,4390005.37,23,False,False,3,4214267.55,0.96,0.119,1,11,0.032,False,1228,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,24.5,0.26,0.87,False,none,0
B-003872,T-01000,V-0484,,IT Services,DEPT-020,4390005.37,23,False,False,3,4196941.13,0.956,0.111,9,15,0.029,False,6842,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.8,0.065,0.89,True,none,0
B-003873,T-01001,V-0244,C-01001,Office Equipment,DEPT-019,1408078.25,21,False,False,2,1500679.38,1.066,1.597,1,15,0.099,True,2087,3,0,0,1500679.38,1.0,0,0.0,90,90,0,True,False,4,False,False,True,False,False,37.9,0.218,0.99,False,none,0
B-003874,T-01001,V-0354,,Office Equipment,DEPT-019,1408078.25,21,False,False,2,1444011.39,1.026,1.468,4,8,0.106,False,881,9,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.9,0.177,0.92,False,none,0
B-003875,T-01002,V-0333,C-01002,IT Services,DEPT-015,602945.26,11,False,False,3,547054.5,0.907,-1.467,4,9,0.103,True,786,2,0,0,547054.5,1.0,0,0.0,96,96,0,True,False,1,False,False,True,False,False,30.5,0.181,0.9,False,none,0
B-003876,T-01002,V-0087,,IT Services,DEPT-015,602945.26,11,False,False,3,583434.98,0.968,-1.451,8,11,0.122,False,6711,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,25.1,0.103,0.87,False,none,0
B-003877,T-01002,V-0330,,IT Services,DEPT-015,602945.26,11,False,False,3,616923.32,1.023,-1.437,0,14,0.101,False,3738,17,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.9,0.211,0.94,False,none,0
B-003878,T-01003,V-0222,C-01003,Consulting,DEPT-019,786127.59,19,False,False,3,825642.96,1.05,-1.122,1,16,0.015,True,6303,3,0,0,825642.96,1.0,0,0.0,93,93,0,True,False,2,False,False,True,False,False,38.0,0.117,0.93,False,none,0
B-003879,T-01003,V-0160,,Consulting,DEPT-019,786127.59,19,False,False,3,754089.87,0.959,-1.171,4,12,0.04,False,3790,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.9,0.128,0.87,False,none,0
B-003880,T-01003,V-0157,,Consulting,DEPT-019,786127.59,19,False,False,3,648668.97,0.825,-1.244,4,16,0.131,False,1989,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.2,0.071,0.98,True,none,0
B-003881,T-01004,V-0080,,Road Maintenance,DEPT-013,11852776.68,13,False,False,2,12224875.53,1.031,-0.07,3,13,0.001,False,4733,19,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.9,0.171,0.96,False,none,0
B-003882,T-01004,V-0354,C-01004,Road Maintenance,DEPT-013,11852776.68,13,False,False,2,10984925.36,0.927,-0.254,9,12,0.066,True,220,9,0,0,10984925.36,1.0,2,0.06,93,93,0,True,False,3,False,False,True,False,False,43.5,0.172,0.95,False,none,0
B-003883,T-01005,V-0060,,Medical Supplies,DEPT-011,5613168.85,15,False,False,2,4933749.05,0.879,1.13,10,9,0.147,False,809,1,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.2,0.393,0.97,False,none,0
B-003884,T-01005,V-0342,C-01005,Medical Supplies,DEPT-011,5613168.85,15,False,False,2,4659269.43,0.83,0.964,6,12,0.001,True,4368,12,0,0,4659269.43,1.0,0,0.0,100,100,0,True,False,4,False,False,True,False,False,52.2,0.347,0.88,False,none,0
B-003885,T-01006,V-0052,,Road Maintenance,DEPT-008,8587746.52,16,False,False,4,9007162.2,1.049,-0.548,9,16,0.093,False,4438,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,62.1,0.185,0.96,False,none,0
B-003886,T-01006,V-0158,C-01006,Road Maintenance,DEPT-008,8587746.52,16,False,False,4,8654018.56,1.008,-0.601,1,11,0.07,True,4437,35,0,0,8654018.56,1.0,1,0.03,97,97,0,True,False,1,False,False,True,False,False,47.0,0.123,0.9,False,none,0
B-003887,T-01006,V-0253,,Road Maintenance,DEPT-008,8587746.52,16,False,False,4,8471473.73,0.986,-0.628,5,12,0.125,False,3823,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.8,0.377,0.95,False,none,0
B-003888,T-01006,V-0179,,Road Maintenance,DEPT-008,8587746.52,16,False,False,4,9303461.87,1.083,-0.504,2,12,0.126,False,4468,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.5,0.075,0.97,False,none,0
B-003889,T-01007,V-0028,C-01007,Road Maintenance,DEPT-012,13173635.41,20,False,False,6,13677388.39,1.038,0.146,10,9,0.004,True,2402,1,0,0,13677388.39,1.0,0,0.0,94,94,0,True,False,1,False,False,True,False,False,80.5,0.228,0.98,False,none,0
B-003890,T-01007,V-0260,,Road Maintenance,DEPT-012,13173635.41,20,False,False,6,14451188.26,1.097,0.261,3,13,0.057,False,5754,28,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.2,0.059,0.89,False,none,0
B-003891,T-01007,V-0465,,Road Maintenance,DEPT-012,13173635.41,20,False,False,6,12072792.05,0.916,-0.092,9,12,0.027,False,2179,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.3,0.278,0.98,False,none,0
B-003892,T-01007,V-0422,,Road Maintenance,DEPT-012,13173635.41,20,False,False,6,13146325.97,0.998,0.067,9,17,0.149,False,5745,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.0,0.208,0.87,False,none,0
B-003893,T-01007,V-0091,,Road Maintenance,DEPT-012,13173635.41,20,False,False,6,11895755.86,0.903,-0.119,0,18,0.144,False,528,19,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.9,0.085,0.89,False,none,0
B-003894,T-01007,V-0197,,Road Maintenance,DEPT-012,13173635.41,20,False,False,6,12992327.46,0.986,0.044,3,15,0.057,False,334,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.1,0.129,0.94,False,none,0
B-003895,T-01008,V-0339,,IT Services,DEPT-001,620111.01,10,False,False,6,610860.84,0.985,-1.439,9,13,0.035,False,5397,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,32.1,0.28,0.94,False,none,0
B-003896,T-01008,V-0479,C-01008,IT Services,DEPT-001,620111.01,10,False,False,6,643425.21,1.038,-1.425,8,14,0.014,True,2847,10,0,0,643425.21,1.0,2,0.06,100,100,0,True,False,3,False,False,True,False,False,42.7,0.549,0.86,False,none,0
B-003897,T-01008,V-0216,,IT Services,DEPT-001,620111.01,10,False,False,6,621806.29,1.003,-1.435,4,9,0.125,False,3215,16,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.5,0.153,0.93,True,none,0
B-003898,T-01008,V-0307,,IT Services,DEPT-001,620111.01,10,False,False,6,643305.91,1.037,-1.425,10,16,0.117,False,7131,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.7,0.301,0.91,False,none,0
B-003899,T-01008,V-0088,,IT Services,DEPT-001,620111.01,10,False,False,6,646283.67,1.042,-1.424,3,17,0.102,False,6922,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.8,0.271,0.96,False,none,0
B-003900,T-01008,V-0396,,IT Services,DEPT-001,620111.01,10,False,False,6,700288.71,1.129,-1.401,9,11,0.118,False,6824,27,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.7,0.225,0.96,False,none,0
B-003901,T-01009,V-0334,,Road Maintenance,DEPT-007,4560236.82,28,False,False,4,4473967.18,0.981,-1.222,0,14,0.064,False,553,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.5,0.166,0.95,False,none,0
B-003902,T-01009,V-0323,,Road Maintenance,DEPT-007,4560236.82,28,False,False,4,4302759.64,0.944,-1.248,2,16,0.112,False,7481,23,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,31.5,0.047,0.98,False,none,0
B-003903,T-01009,V-0439,C-01009,Road Maintenance,DEPT-007,4560236.82,28,False,False,4,4627568.79,1.015,-1.199,4,14,0.029,True,7435,5,0,0,4627568.79,1.0,1,0.03,91,91,0,True,False,2,False,False,True,False,False,60.2,0.234,0.87,False,none,0
B-003904,T-01009,V-0076,,Road Maintenance,DEPT-007,4560236.82,28,False,False,4,4340721.6,0.952,-1.242,4,18,0.078,False,3219,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.1,0.25,1.0,False,none,0
B-003905,T-01010,V-0131,,Road Maintenance,DEPT-008,24679122.95,12,False,False,3,26873532.47,1.089,2.108,1,16,0.057,False,438,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,22.9,0.18,0.89,False,none,0
B-003906,T-01010,V-0106,C-01010,Road Maintenance,DEPT-008,24679122.95,12,False,False,3,24259748.58,0.983,1.72,9,12,0.11,True,3626,1,0,0,24259748.58,1.0,0,0.0,90,90,0,True,False,3,False,False,True,False,False,48.3,0.045,0.99,False,none,0
B-003907,T-01010,V-0241,,Road Maintenance,DEPT-008,24679122.95,12,False,False,3,23841647.23,0.966,1.657,8,14,0.116,False,5088,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.8,0.298,0.95,False,none,0
B-003908,T-01011,V-0089,,Security Services,DEPT-010,3874427.31,26,False,False,4,3764862.6,0.972,1.548,6,17,0.142,False,5229,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.5,0.095,0.99,False,none,0
B-003909,T-01011,V-0145,C-01011,Security Services,DEPT-010,3874427.31,26,False,False,4,4041434.68,1.043,1.799,8,13,0.052,True,5002,6,0,0,4041434.68,1.0,1,0.03,93,93,0,True,False,2,False,False,True,False,False,57.0,0.288,0.91,False,none,0
B-003910,T-01011,V-0127,,Security Services,DEPT-010,3874427.31,26,False,False,4,3837756.56,0.991,1.614,7,12,0.031,False,2699,33,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,49.3,0.151,0.88,False,none,0
B-003911,T-01011,V-0372,,Security Services,DEPT-010,3874427.31,26,False,False,4,3725261.82,0.961,1.513,0,17,0.129,False,6015,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.4,0.18,0.91,False,none,0
B-003912,T-01012,V-0324,,Office Equipment,DEPT-004,57162.97,18,False,False,6,62874.76,1.1,-1.679,9,12,0.132,False,6216,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.1,0.056,0.87,False,none,0
B-003913,T-01012,V-0462,,Office Equipment,DEPT-004,57162.97,18,False,False,6,54226.5,0.949,-1.699,7,18,0.13,False,2066,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.3,0.121,0.93,True,none,0
B-003914,T-01012,V-0479,C-01012,Office Equipment,DEPT-004,57162.97,18,False,False,6,57284.95,1.002,-1.692,3,17,0.064,True,3343,10,0,0,57284.95,1.0,0,0.0,97,97,0,True,False,1,False,False,True,False,False,51.2,0.072,0.89,False,none,0
B-003915,T-01012,V-0267,,Office Equipment,DEPT-004,57162.97,18,False,False,6,59400.24,1.039,-1.687,9,14,0.043,False,6436,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.8,0.139,0.88,False,none,0
B-003916,T-01012,V-0413,,Office Equipment,DEPT-004,57162.97,18,False,False,6,51567.85,0.902,-1.705,3,13,0.09,False,7288,22,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.1,0.271,0.97,False,none,0
B-003917,T-01012,V-0318,,Office Equipment,DEPT-004,57162.97,18,False,False,6,58810.16,1.029,-1.688,7,14,0.049,False,2199,19,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,31.9,0.246,0.98,False,none,0
B-003918,T-01013,V-0410,C-01013,IT Services,DEPT-019,7628950.75,23,False,False,2,7145988.88,0.937,1.387,0,8,0.114,True,4615,69,2,3,7145988.88,1.0,1,0.03,99,99,0,True,False,3,False,False,True,False,False,33.2,0.163,0.94,False,none,0
B-003919,T-01013,V-0281,,IT Services,DEPT-019,7628950.75,23,False,False,2,8005568.91,1.049,1.758,9,13,0.041,False,443,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.3,0.072,0.92,False,none,0
B-003920,T-01014,V-0108,,Road Maintenance,DEPT-011,16338878.51,16,False,False,5,15395160.23,0.942,0.402,10,14,0.1,False,4986,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.6,0.08,0.99,False,none,0
B-003921,T-01014,V-0478,,Road Maintenance,DEPT-011,16338878.51,16,False,False,5,17018022.65,1.042,0.643,8,14,0.064,False,6952,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.8,0.135,0.99,False,none,0
B-003922,T-01014,V-0140,,Road Maintenance,DEPT-011,16338878.51,16,False,False,5,17422962.84,1.066,0.703,9,16,0.092,False,679,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.3,0.167,0.95,False,none,0
B-003923,T-01014,V-0145,,Road Maintenance,DEPT-011,16338878.51,16,False,False,5,17183372.91,1.052,0.667,4,15,0.002,False,4973,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,15.3,0.113,0.94,False,none,0
B-003924,T-01014,V-0378,C-01014,Road Maintenance,DEPT-011,16338878.51,16,False,False,5,16585252.44,1.015,0.579,1,15,0.105,True,0,12,0,0,16585252.44,1.0,0,0.0,90,90,0,True,False,1,False,False,True,False,False,55.6,0.055,0.97,False,none,0
B-003925,T-01015,V-0446,,Construction,DEPT-016,34980895.19,11,False,False,2,34495428.35,0.986,1.102,9,8,0.013,False,1967,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.0,0.284,0.95,False,none,0
B-003926,T-01015,V-0442,C-01015,Construction,DEPT-016,34980895.19,11,False,False,2,33771074.82,0.965,1.039,4,17,0.066,True,7053,20,0,0,33771074.82,1.0,1,0.03,93,93,0,True,False,4,False,False,True,False,False,28.7,0.088,0.91,False,none,0
B-003927,T-01016,V-0493,C-01016,Consulting,DEPT-014,2382751.31,13,False,False,2,3644292.51,1.529,0.834,4,15,0.031,True,922,30,0,0,3644292.51,1.0,0,0.0,90,90,0,True,False,4,False,False,True,False,False,42.6,0.259,0.98,False,price_inflation,1
B-003928,T-01016,V-0388,,Consulting,DEPT-014,2382751.31,13,False,False,2,2403787.07,1.009,-0.027,5,14,0.13,False,3576,3,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.8,0.255,0.94,False,none,0
B-003929,T-01017,V-0039,,Catering,DEPT-006,1079632.45,28,False,False,4,1174923.06,1.088,0.189,0,18,0.014,False,5245,17,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.0,0.066,0.94,False,none,0
B-003930,T-01017,V-0277,,Catering,DEPT-006,1079632.45,28,False,False,4,1034320.59,0.958,-0.058,7,18,0.044,False,6143,20,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.9,0.231,0.9,False,none,0
B-003931,T-01017,V-0372,,Catering,DEPT-006,1079632.45,28,False,False,4,1012453.44,0.938,-0.096,9,18,0.027,False,6250,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.3,0.233,0.93,False,none,0
B-003932,T-01017,V-0258,C-01017,Catering,DEPT-006,1079632.45,28,False,False,4,1122733.68,1.04,0.097,4,11,0.145,True,6504,0,0,0,1122733.68,1.0,0,0.0,98,98,0,True,False,3,False,False,True,False,False,27.7,0.125,0.87,False,none,0
B-003933,T-01018,V-0294,,Security Services,DEPT-008,2159847.69,10,False,False,5,2056675.64,0.952,0.003,5,8,0.097,False,1006,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.9,0.263,0.99,False,none,0
B-003934,T-01018,V-0264,,Security Services,DEPT-008,2159847.69,10,False,False,5,2036728.14,0.943,-0.015,6,14,0.129,False,1307,5,2,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.5,0.181,0.89,False,none,0
B-003935,T-01018,V-0167,C-01018,Security Services,DEPT-008,2159847.69,10,False,False,5,1972769.77,0.913,-0.073,9,11,0.073,True,5281,19,0,0,1972769.77,1.0,0,0.0,96,96,0,True,False,1,False,False,True,False,False,26.3,0.125,0.99,False,none,0
B-003936,T-01018,V-0009,,Security Services,DEPT-008,2159847.69,10,False,False,5,2097266.99,0.971,0.04,4,8,0.02,False,2869,18,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,27.7,0.03,1.0,False,none,0
